,User_ID,Game_id,Game_name,Rating
44411,58905429,203810,Dear Esther,1.4361370716510904
44198,16084897,217100,Dementium II HD,2.0526315789473686
27224,217709850,550,Left 4 Dead 2,1.000321460143402
54249,87341384,8850,BioShock 2,1.6006441223832542
20572,134516625,400,Portal,1.93989837042229
52933,24469287,232790,Broken Age,3.550540368722187
54541,65716118,346010,Besiege,1.0028763183125569
45533,53875128,230050,DLC Quest,1.0710059171597632
38098,298950,47810,Dragon Age Origins Ultimate Edition,1.00109696376102
8304,30061970,72850,The Elder Scrolls V Skyrim,1.6744769661994132
46381,76373413,240,CounterStrike Source,3.1206030673793004
19904,66650717,321360,Primal Carnage Extinction,1.014666340747984
52334,57424113,42700,Call of Duty Black Ops,1.7652529673414032
20642,34919318,400,Portal,1.472752759768698
34414,106806146,33460,From Dust,1.467726847521047
42754,142040835,570,Dota 2,1.0003475658067795
25505,65398650,42910,Magicka,1.3085013146362852
47178,61070572,273110,CounterStrike Nexon Studio,1.047862568889328
53234,31669242,261640,Borderlands The PreSequel,2.061814101889836
12151,69954842,330830,Tales from the Borderlands,2.2355658198614314
26102,53875128,209830,Lone Survivor The Directors Cut,1.6744186046511629
22038,99255590,24240,PAYDAY The Heist,1.0364597093791257
14511,42928788,63380,Sniper Elite V2,1.1083541012027314
20411,161338471,620,Portal 2,1.0010529664037895
29990,203765587,227940,Heroes Generals,1.0086073647522342
51945,178269176,209160,Call of Duty Ghosts,1.4952201849239946
17473,81170946,252490,Rust,1.5759101294246265
9348,134213189,105600,Terraria,1.9565769002196856
52796,82046939,24740,Burnout Paradise The Ultimate Box,1.5221778431784734
12912,54826284,40950,Stronghold HD,1.8274336283185844
37383,116283279,1900,Earth 2160,1.0479452054794516
21311,33651880,264140,Pixel Piracy,1.042262274704786
52573,229911,42700,Call of Duty Black Ops,1.0183630265692964
49876,11794760,6840,Commandos 3 Destination Berlin,1.5333333333333337
53201,59925638,261640,Borderlands The PreSequel,5.0
28233,51085779,220200,Kerbal Space Program,2.242853125878714
38009,201122970,263500,Dragons and Titans,1.1203830369357046
14993,34177747,3920,Sid Meiers Pirates,1.0901481004507412
28114,14465359,1250,Killing Floor,1.152194930915056
22384,149920224,218620,PAYDAY 2,1.0253698926266197
29218,42771635,250400,How to Survive,1.29323116219668
53725,71527252,242960,Blood Omen 2 Legacy of Kain,1.4137931034482758
48168,138941587,730,CounterStrike Global Offensive,1.040952797581935
29325,84471496,219150,Hotline Miami,1.1458896179081457
21763,66052983,240320,Panzar,3.531317494600432
12814,182399789,313730,Sunrider Mask of Arcadius,2.8472222222222223
23287,87201181,224260,No More Room in Hell,2.206781713593706
21152,278828072,218230,PlanetSide 2,1.0134621856820023
48711,129425022,80,CounterStrike Condition Zero,1.1848904184890396
30463,90809240,340,HalfLife 2 Lost Coast,1.5553145336225511
56355,83770731,219890,Antichamber,3.725968436154949
18897,21061921,55110,Red Faction Armageddon,4.290528556225612
56522,107567915,217690,Anna Extended Edition,2.2588832487309647
50590,44866715,9880,Champions Online,1.0169429989108076
21977,111551727,24240,PAYDAY The Heist,1.3091149273447789
47435,151662395,730,CounterStrike Global Offensive,2.63591344467729
52478,120589251,42700,Call of Duty Black Ops,1.1337932018743553
25844,54194546,287700,METAL GEAR SOLID V THE PHANTOM PAIN,2.9196396623939718
54482,164097534,346010,Besiege,1.4100351550015988
14525,159677499,63380,Sniper Elite V2,1.0600281720663132
45911,148362155,17330,Crysis Warhead,1.0063025210084031
6,164511211,387860,the static speaks my name,4.0
38603,156615447,570,Dota 2,2.077048982942177
14932,55334302,15210,Silent Hunter III,2.2995780590717305
38329,15221799,570,Dota 2,3.412422890203226
4013,298306205,391540,Undertale,5.0
13234,36404933,243040,Startopia,1.0842105263157893
43835,168324795,333930,Dirty Bomb,1.0140976767604069
28537,24469287,8190,Just Cause 2,1.1573391178597254
31920,48386574,48950,Greed Corp,3.148698884758364
50473,110824765,219640,Chivalry Medieval Warfare,1.0387448289779035
52634,81128865,42700,Call of Duty Black Ops,1.0020931947384653
3532,218938553,304930,Unturned,1.0723143063045235
8451,91859894,72850,The Elder Scrolls V Skyrim,1.1840221302791831
17339,75368808,34270,SEGA Mega Drive and Genesis Classics,3.2207014542343884
53542,66596291,49520,Borderlands 2,1.073848922926251
40814,149122593,570,Dota 2,1.0124659182796565
41661,198639468,570,Dota 2,1.0039079761463214
31314,66078954,220,HalfLife 2,1.0277914700842623
31165,55426012,220,HalfLife 2,1.6405182733610304
9502,56789999,105600,Terraria,1.095687070560035
2661,106259770,300220,Victim of Xen,1.861538461538462
377,65145468,200510,XCOM Enemy Unknown,1.216993022439936
37618,975449,98800,Dungeons of Dredmor,1.1113965120995002
32842,118852041,12220,Grand Theft Auto Episodes from Liberty City,4.617916198426714
51696,58794630,10180,Call of Duty Modern Warfare 2,1.0651985475453791
33563,156407373,4000,Garrys Mod,1.3830886892587877
18916,69009454,55110,Red Faction Armageddon,1.3178432068109251
41324,135522355,570,Dota 2,1.0064770293839884
54805,128207897,238460,BattleBlock Theater,2.3533642320600934
14616,69434488,238090,Sniper Elite 3,2.6121537086684548
9386,49462664,105600,Terraria,1.5973330484311452
3114,149291366,304930,Unturned,1.713352053875408
40987,297921685,570,Dota 2,1.0100138068784998
41789,252675449,570,Dota 2,1.0031888042249024
48079,304539641,730,CounterStrike Global Offensive,1.0696294221672504
24912,80098179,286690,Metro 2033 Redux,1.027481587336487
55222,24366790,242920,Banished,1.376738882554161
36524,55426012,224760,FEZ,1.4070351758793969
32802,152959594,12100,Grand Theft Auto III,1.4401606425702806
12479,67579257,9420,Supreme Commander Forged Alliance,2.699066944469608
2580,122551425,375950,Viridi,5.0
57555,118723066,346900,AdVenture Capitalist,1.320846449231175
18154,163930591,301520,Robocraft,1.217531825077505
43129,60608576,322330,Dont Starve Together,1.47836999852355
26010,17530772,218640,Lucius,1.318054256314312
18355,137460095,301520,Robocraft,1.0054086142075145
27081,228919399,550,Left 4 Dead 2,1.021561641470735
57794,29873979,346110,ARK Survival Evolved,1.038195849364754
10616,127344335,440,Team Fortress 2,1.0922260358961289
43210,116564064,322330,Dont Starve Together,1.002362320980363
6165,32644336,13580,Tom Clancys Splinter Cell Double Agent,2.315068493150685
1305,45457930,15620,Warhammer 40000 Dawn of War II,1.4908103713597174
18358,220680498,301520,Robocraft,1.0054086142075145
5346,50811344,10500,Total War EMPIRE Definitive Edition,1.537757426189831
54980,80363319,209000,Batman Arkham Origins,1.0284865252587352
21060,88775181,218230,PlanetSide 2,1.2122537942529297
51333,56957512,10180,Call of Duty Modern Warfare 2,3.875710085634797
40588,210778610,570,Dota 2,1.0169985349673367
11654,149860301,440,Team Fortress 2,1.0043645165952384
44152,46607365,215630,Demonicon,2.7142857142857144
36379,24469287,292120,FINAL FANTASY XIII,2.8310214375788147
15187,70737757,8930,Sid Meiers Civilization V,1.3292403525099332
4011,58431944,345580,Universal Combat CE,5.0
46584,55906572,240,CounterStrike Source,1.2057756660126673
28405,112849197,259080,Just Cause 2 Multiplayer Mod,1.348886855748705
42027,169353938,570,Dota 2,1.0022463426644288
36055,54826284,22370,Fallout 3 Game of the Year Edition,1.0881531711208616
2136,190502181,236390,War Thunder,2.3905545975413034
1997,229334262,291480,Warface,1.2011289787011965
38876,152889443,570,Dota 2,1.5046003573856566
29691,225048159,227940,Heroes Generals,4.587816335808456
42532,200759485,570,Dota 2,1.00055455693205
26471,34919318,550,Left 4 Dead 2,3.03968842177952
38140,62990992,396790,Draculas Legacy,1.597701149425287
42035,234779342,570,Dota 2,1.0022463426644288
9734,245681889,380840,Teeworlds,1.0234604105571865
15764,243664576,381120,Shoppe Keep,2.854748603351956
49580,266479412,359800,Copa Petrobras de Marcas,1.2461538461538466
54915,151938509,209000,Batman Arkham Origins,2.757967004816067
23414,161811523,224260,No More Room in Hell,1.05812897366031
21594,90272527,238960,Path of Exile,1.0169258561105878
45343,36502549,50620,Darksiders,1.2262761506276152
10669,162421622,440,Team Fortress 2,1.079740524306264
13455,26430231,9900,Star Trek Online,1.001142498072035
35881,51085779,377160,Fallout 4,2.3003307689448844
12283,975449,63500,Swords and Soldiers HD,1.3414634146341462
19884,62990992,227000,Primordia,2.620689655172414
35785,2259650,22380,Fallout New Vegas,1.0026427738338444
28208,31187179,382300,Kidnapped,1.266666666666667
14715,64973908,202170,Sleeping Dogs,3.6428607762348033
44581,49767455,45740,Dead Rising 2,1.3069694596711037
23503,71510748,94400,Nidhogg,3.2176
56706,47384202,239200,Amnesia A Machine for Pigs,3.4791288566243197
19254,24469287,274230,RONIN,5.0
54257,69009454,8850,BioShock 2,1.2600644122383255
27838,103911620,203350,Kings Bounty Warriors of the North,3.2363907531692764
36485,47384202,39140,FINAL FANTASY VII,1.0037039486738537
39464,300162650,570,Dota 2,1.1133708321389526
33687,116494569,4000,Garrys Mod,1.1367030465376886
9711,62990992,234390,Teleglitch Die More Edition,2.207920792079208
37085,59662830,245370,Etherium,5.0
25291,124437057,214560,Mark of the Ninja,1.922423956614007
14575,56436989,247910,Sniper Elite Nazi Zombie Army 2,2.9665738161559894
27160,131463112,550,Left 4 Dead 2,1.0053933868504887
38299,116437770,570,Dota 2,3.654749193376364
57869,49893565,113400,APB Reloaded,1.2954141947776372
9675,148510973,105600,Terraria,1.000681094291496
38012,44866715,263500,Dragons and Titans,1.054719562243502
39538,295872242,570,Dota 2,1.098213214305284
52927,205089128,262940,Broken Sword 5 the Serpents Curse,1.088578088578089
32499,170172944,12120,Grand Theft Auto San Andreas,1.022494804189246
33255,245859173,409510,Genesis Online,3.388059701492537
50974,138941587,341500,Camera Obscura,2.950248756218905
57038,48666962,630,Alien Swarm,1.6740199335548165
32433,6928806,12120,Grand Theft Auto San Andreas,1.116712172460161
37117,101602586,265610,Epic Battle Fantasy 4,3.04635761589404
25234,561758,12150,Max Payne 2 The Fall of Max Payne,1.0613026819923377
28230,16081636,220200,Kerbal Space Program,2.500796700721717
30525,30913209,340,HalfLife 2 Lost Coast,1.0780911062906724
13315,60859324,211820,Starbound,1.439169139465876
31132,16154372,220,HalfLife 2,2.014013097669177
47823,184493955,730,CounterStrike Global Offensive,1.2599807418000828
43349,17495098,219740,Dont Starve,1.0158575057930168
2030,106147454,291480,Warface,1.0823490346757705
11252,33706322,440,Team Fortress 2,1.0149084516733402
39146,177457582,570,Dota 2,1.2412611952963268
26789,67965357,550,Left 4 Dead 2,1.2600136322912636
53382,65533730,49520,Borderlands 2,1.8628765787743904
26685,99802512,550,Left 4 Dead 2,1.4885837001848374
38627,6928806,570,Dota 2,2.0056248208436798
6151,124556386,203160,Tomb Raider,1.0065320478598143
32300,92595907,271590,Grand Theft Auto V,1.0054014732082583
43396,62990992,220440,DmC Devil May Cry,2.3406079501169144
47434,178038549,730,CounterStrike Global Offensive,2.6504376469305244
21040,123904490,218230,PlanetSide 2,1.3433498405372064
52480,61772065,42700,Call of Duty Black Ops,1.1262006136866338
51062,76420334,10090,Call of Duty World at War,1.7331139926456358
2097,159371621,273940,Warehouse and Logistics Simulator,5.0
56133,17530772,33900,Arma 2,3.0084797092671107
52150,59925638,202970,Call of Duty Black Ops II,1.131540032392083
18611,59536273,60,Ricochet,5.0
16152,48798067,41000,Serious Sam HD The First Encounter,2.5908221797323137
31508,33013552,70110,Hacker Evolution Untold,1.380952380952381
18294,183803328,301520,Robocraft,1.0201833652133825
8547,92250668,72850,The Elder Scrolls V Skyrim,1.0506536247360323
31952,33013552,41800,Gratuitous Space Battles,1.0062079668908457
21502,136135322,238960,Path of Exile,1.4023719761231557
58279,48028873,282800,100 Orange Juice,1.245210727969349
18872,561758,20500,Red Faction Guerrilla Steam Edition,1.4171539961013644
54736,65909415,24960,Battlefield Bad Company 2,1.0687569251040632
26925,201757829,550,Left 4 Dead 2,1.1014028163480325
16351,104032602,218680,Scribblenauts Unlimited,1.2765842209785163
1696,86481908,230410,Warframe,1.0917760557866054
45116,7907686,300,Day of Defeat Source,1.0192550048550737
37324,187283749,298160,Eldevin,1.103321033210332
27008,182422786,550,Left 4 Dead 2,1.047421324118139
37427,101725007,8500,EVE Online,1.833196833196833
52019,11978743,202990,Call of Duty Black Ops II,3.8479684529258495
12052,297043863,440,Team Fortress 2,1.000506698496516
26823,48449055,550,Left 4 Dead 2,1.2109850074560864
47033,19306933,240,CounterStrike Source,1.0003122544249043
29731,131940023,227940,Heroes Generals,1.860251553265646
34932,58431944,313160,Farming Simulator 15,2.173096620006828
31889,62858973,316790,Grim Fandango Remastered,1.4521739130434792
50659,1936551,241410,CastleStorm,2.815344603381014
25008,116515230,64000,Men of War Assault Squad,1.1606859320419187
20872,182412202,367450,Poly Bridge,1.4458204334365323
39006,243306369,570,Dota 2,1.3549881499618055
45229,152959594,30,Day of Defeat,1.0399556048834602
37699,92393218,39190,Dungeon Siege,1.0965517241379308
27116,22371742,550,Left 4 Dead 2,1.0126560049052369
7752,154230723,251630,The Impossible Game,5.0
34896,30519870,215710,Fieldrunners 2,1.0706638115631693
49270,2184507,10,CounterStrike,1.0114493326808756
54218,44010163,8870,BioShock Infinite,1.000867420238
45381,60608576,50620,Darksiders,1.006359832635983
12627,92914917,40800,Super Meat Boy,2.507169644826826
18163,95853467,301520,Robocraft,1.188861772530399
26554,144580725,550,Left 4 Dead 2,2.0549488491429195
57367,92593907,108710,Alan Wake,1.1175119617224911
18447,104120883,248820,Risk of Rain,1.7835847917923964
34225,124443679,44350,GRID 2,3.448823903369357
31795,44472980,111900,Guardians of Middleearth,1.7339449541284404
12208,120421832,222940,THE KING OF FIGHTERS XIII STEAM EDITION,5.0
29580,107452765,203140,Hitman Absolution,1.3216822325373303
18806,114972372,344760,Reign Of Kings,1.0897026709222244
53822,293422780,299360,Block N Load,1.1682747973755303
10196,104120883,440,Team Fortress 2,1.3450685856720623
28867,112110682,222880,Insurgency,1.3739156704501316
47022,3979930,240,CounterStrike Source,1.0004996070798478
30172,65398650,239070,Hammerwatch,1.2269923513446832
24702,36557643,223510,Miasmata,1.0677966101694918
218,107567915,286100,You Have to Win the Game,1.095238095238095
41745,174696597,570,Dota 2,1.003559595413842
39476,150386429,570,Dota 2,1.1107304729034109
3189,115958331,304930,Unturned,1.4775229243806145
52300,37708732,42700,Call of Duty Black Ops,2.123760138912014
21537,92276000,238960,Path of Exile,1.13187244737669
48587,105503045,730,CounterStrike Global Offensive,1.0002590066784038
22259,150033540,218620,PAYDAY 2,1.336253046324527
39505,212502033,570,Dota 2,1.1057105306531216
5099,90037349,201270,Total War SHOGUN 2,1.0024363163404506
16499,38049880,91600,Sanctum,2.997019374068554
49484,28818246,10,CounterStrike,1.000220465942856
32105,57433226,271590,Grand Theft Auto V,2.5050421009988373
20995,96400571,218230,PlanetSide 2,2.231918201195571
43587,185207308,205100,Dishonored,1.1434100344803315
7834,111163130,242760,The Forest,2.973100519112789
33633,137451490,4000,Garrys Mod,1.2308120815761807
39819,138483324,570,Dota 2,1.0559878396788496
31640,136998614,293540,Guns and Robots,1.2329858982219486
13184,39037163,241540,State of Decay,2.0656081155584958
2083,64023574,291480,Warface,1.0079692614202345
24354,26762388,17410,Mirrors Edge,3.755155605549306
8693,36404933,72850,The Elder Scrolls V Skyrim,1.0033629899011545
42697,297510921,570,Dota 2,1.0003475658067795
15832,49228258,20820,Shatter,1.2332613390928726
11508,223253799,440,Team Fortress 2,1.007289548825292
44350,63098418,40,Deathmatch Classic,3.4303797468354427
7370,60210313,221910,The Stanley Parable,2.2555225848994405
47333,154730370,730,CounterStrike Global Offensive,3.5719437521764617
16414,190675881,307880,Savage Lands,2.8167006109979638
31743,179390131,242720,GunZ 2 The Second Duel,1.2074673533198452
4483,24469287,57690,Tropico 4,1.3488937796826144
34463,204401529,339610,Freestyle 2 Street Basketball,2.539794260963725
37074,148362155,232010,Euro Truck Simulator,2.28695652173913
15913,95930936,234650,Shadowrun Returns,1.1645133505598633
26596,111130695,550,Left 4 Dead 2,1.810639140153643
57330,116482142,108710,Alan Wake,1.9129186602870831
23378,110095045,224260,No More Room in Hell,1.1519830457160216
26959,78309377,550,Left 4 Dead 2,1.0769480335866288
53690,60859695,2450,Bloody Good Time,1.20979020979021
39048,201283792,570,Dota 2,1.3136917906219527
8158,91807066,72850,The Elder Scrolls V Skyrim,2.8433980868762982
31430,47164966,70,HalfLife,1.2350112697220157
24090,150789931,22100,Mount Blade,1.0516838487972504
27860,149920224,3170,Kings Bounty Armored Princess,1.0686106346483704
